SeriesID,SeriesCode,Series,Unit,Database,Year,AreaName,AreaCode,DisaggregationGroup,Disaggregation1,Disaggregation2,Value,Notes,Source,LastModifiedOn
9232,HHU4212-%_POP-ISCED01-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - FEMALE,% of individuals,ITU Households Database,2025,France,FRA,Gender,Primary or less,Female,46.944590792541035,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-26
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,France,FRA,Family,Children,,98.32620129144861,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,France,FRA,Family,No Children,,87.2171877182182,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
9231,HHU4212-%_POP-ISCED01-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01,% of individuals,ITU Households Database,2025,France,FRA,Education,Primary or less,,51.69578951050404,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-02
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,France,FRA,Location,Children,Urban,97.96096372913689,,Institut National de la Statistique et des Etudes Economiques,2026-07-04
9237,HHU4212-%_POP-ISCED34-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34,% of individuals,ITU Households Database,2025,France,FRA,Education,Upper secondary,,92.39453873941727,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-26
9236,HHU4212-%_POP-ISCED2-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - MALE,% of individuals,ITU Households Database,2025,France,FRA,Gender,Lower secondary,Male,90.58650972571789,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-02
9234,HHU4212-%_POP-ISCED2-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2,% of individuals,ITU Households Database,2025,France,FRA,Education,Lower secondary,,88.39016398573192,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-26
9235,HHU4212-%_POP-ISCED2-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - FEMALE,% of individuals,ITU Households Database,2025,France,FRA,Gender,Lower secondary,Female,86.65442492768804,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-02
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,France,FRA,Location,No Children,Urban,87.89317660508841,,Institut National de la Statistique et des Etudes Economiques,2026-06-02
9240,HHU4212-%_POP-ISCED56-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56,% of individuals,ITU Households Database,2025,France,FRA,Education,Tertiary education,,98.56630985763286,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-02
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,France,FRA,Location,No Children,Rural,84.29688630475354,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
9238,HHU4212-%_POP-ISCED34-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - FEMALE,% of individuals,ITU Households Database,2025,France,FRA,Gender,Upper secondary,Female,93.007708466283,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-02
9241,HHU4212-%_POP-ISCED56-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - FEMALE,% of individuals,ITU Households Database,2025,France,FRA,Gender,Tertiary education,Female,98.45829683220482,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-26
9233,HHU4212-%_POP-ISCED01-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - MALE,% of individuals,ITU Households Database,2025,France,FRA,Gender,Primary or less,Male,58.0754909094364,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-02
9239,HHU4212-%_POP-ISCED34-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - MALE,% of individuals,ITU Households Database,2025,France,FRA,Gender,Upper secondary,Male,91.8009253978345,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-26
9242,HHU4212-%_POP-ISCED56-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - MALE,% of individuals,ITU Households Database,2025,France,FRA,Gender,Tertiary education,Male,98.68286784571568,Aged 15 and older,Institut National de la Statistique et des Etudes Economiques,2026-06-02
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,France,FRA,Location,Children,Rural,99.68400297082934,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,France,FRA,,,,89.58688551,,Institut National de la Statistique et des Etudes Economiques,2026-07-08
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,France,FRA,Location,Rural,,87.90026885911804,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,France,FRA,Location,Urban,,89.9904870755534,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Portugal,PRT,Location,Rural,,88.03420269715801,,Instituto Nacional de Estatistica,2026-06-09
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Portugal,PRT,Location,Urban,,94.59960249751973,,Instituto Nacional de Estatistica,2026-06-09
9231,HHU4212-%_POP-ISCED01-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01,% of individuals,ITU Households Database,2025,Portugal,PRT,Education,Primary or less,,61.19832891753391,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
9236,HHU4212-%_POP-ISCED2-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - MALE,% of individuals,ITU Households Database,2025,Portugal,PRT,Gender,Lower secondary,Male,94.63327370304114,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Portugal,PRT,Location,No Children,Urban,93.70364519489765,,Instituto Nacional de Estatistica,2026-06-09
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Portugal,PRT,Family,Children,,98.90332574607991,,Instituto Nacional de Estatistica,2026-06-09
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Portugal,PRT,Location,No Children,Rural,86.11345041289921,,Instituto Nacional de Estatistica,2026-06-09
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Portugal,PRT,Family,No Children,,89.57864764221551,,Instituto Nacional de Estatistica,2026-06-09
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Portugal,PRT,Location,Children,Urban,98.79856427493698,,Instituto Nacional de Estatistica,2026-06-09
9232,HHU4212-%_POP-ISCED01-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - FEMALE,% of individuals,ITU Households Database,2025,Portugal,PRT,Gender,Primary or less,Female,60.066859489815386,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Portugal,PRT,Location,Children,Rural,99.0103128409749,,Instituto Nacional de Estatistica,2026-06-09
9242,HHU4212-%_POP-ISCED56-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - MALE,% of individuals,ITU Households Database,2025,Portugal,PRT,Gender,Tertiary education,Male,99.16290799747806,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
9233,HHU4212-%_POP-ISCED01-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - MALE,% of individuals,ITU Households Database,2025,Portugal,PRT,Gender,Primary or less,Male,62.35271876709402,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
9241,HHU4212-%_POP-ISCED56-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - FEMALE,% of individuals,ITU Households Database,2025,Portugal,PRT,Gender,Tertiary education,Female,99.45904276476737,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
9240,HHU4212-%_POP-ISCED56-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56,% of individuals,ITU Households Database,2025,Portugal,PRT,Education,Tertiary education,,99.33450137574728,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
9234,HHU4212-%_POP-ISCED2-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2,% of individuals,ITU Households Database,2025,Portugal,PRT,Education,Lower secondary,,93.87782692546133,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
9239,HHU4212-%_POP-ISCED34-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - MALE,% of individuals,ITU Households Database,2025,Portugal,PRT,Gender,Upper secondary,Male,98.70281581237047,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
9238,HHU4212-%_POP-ISCED34-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - FEMALE,% of individuals,ITU Households Database,2025,Portugal,PRT,Gender,Upper secondary,Female,97.51592430110927,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
9235,HHU4212-%_POP-ISCED2-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - FEMALE,% of individuals,ITU Households Database,2025,Portugal,PRT,Gender,Lower secondary,Female,92.91343938376255,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
9237,HHU4212-%_POP-ISCED34-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34,% of individuals,ITU Households Database,2025,Portugal,PRT,Education,Upper secondary,,98.10517099064671,Aged 16-74,Instituto Nacional de Estatistica,2026-06-09
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Portugal,PRT,,,,91.08397296,,Instituto Nacional de Estatistica,2026-07-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Singapore,SGP,,,,98.15842626,,Infocomm Media Development Authority,2026-07-08
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Singapore,SGP,Family,No Children,,97.6656410559911,,Infocomm Media Development Authority ,2026-05-23
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Singapore,SGP,Family,Children,,99.5522522533418,,Infocomm Media Development Authority ,2026-05-23
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2024,France,FRA,Family,No Children,,86.47645624191851,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
9238,HHU4212-%_POP-ISCED34-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - FEMALE,% of individuals,ITU Households Database,2024,France,FRA,Gender,Upper secondary,Female,92.55284140711726,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
9240,HHU4212-%_POP-ISCED56-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56,% of individuals,ITU Households Database,2024,France,FRA,Education,Tertiary education,,97.88583944375469,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2024,France,FRA,Location,No Children,Urban,87.30513121004606,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
9239,HHU4212-%_POP-ISCED34-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - MALE,% of individuals,ITU Households Database,2024,France,FRA,Gender,Upper secondary,Male,90.98510521920092,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2024,France,FRA,Family,Children,,98.67744892833463,,Institut National de la Statistique et des Etudes Economiques,2026-07-06
9237,HHU4212-%_POP-ISCED34-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34,% of individuals,ITU Households Database,2024,France,FRA,Education,Upper secondary,,91.78733957199088,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
9233,HHU4212-%_POP-ISCED01-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - MALE,% of individuals,ITU Households Database,2024,France,FRA,Gender,Primary or less,Male,49.366420728528226,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
9231,HHU4212-%_POP-ISCED01-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01,% of individuals,ITU Households Database,2024,France,FRA,Education,Primary or less,,47.732761197159334,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
9242,HHU4212-%_POP-ISCED56-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - MALE,% of individuals,ITU Households Database,2024,France,FRA,Gender,Tertiary education,Male,97.26909753561235,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2024,France,FRA,Location,Children,Urban,98.61536747969323,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
9235,HHU4212-%_POP-ISCED2-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - FEMALE,% of individuals,ITU Households Database,2024,France,FRA,Gender,Lower secondary,Female,86.25527684153599,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
9232,HHU4212-%_POP-ISCED01-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - FEMALE,% of individuals,ITU Households Database,2024,France,FRA,Gender,Primary or less,Female,46.521442022294906,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2024,France,FRA,Location,Children,Rural,98.89396528523115,,Institut National de la Statistique et des Etudes Economiques,2026-07-06
9236,HHU4212-%_POP-ISCED2-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - MALE,% of individuals,ITU Households Database,2024,France,FRA,Gender,Lower secondary,Male,90.25167572912966,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2024,France,FRA,Location,No Children,Rural,82.68300489128897,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
9241,HHU4212-%_POP-ISCED56-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - FEMALE,% of individuals,ITU Households Database,2024,France,FRA,Gender,Tertiary education,Female,97.96120502800854,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
9234,HHU4212-%_POP-ISCED2-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2,% of individuals,ITU Households Database,2024,France,FRA,Education,Lower secondary,,88.25563842659025,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2024,France,FRA,Location,Rural,,86.87499161512766,,Institut National de la Statistique et des Etudes Economiques,2026-07-06
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2024,France,FRA,Location,Urban,,89.67958433989457,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2024,France,FRA,,,,89.15000133,,Institut National de la Statistique et des Etudes Economiques,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2024,Ghana,GHA,,,,73.54179336,,ITU estimate.,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2024,Nigeria,NGA,,,,44.9492311,,ITU estimate.,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2024,Portugal,PRT,,,,90.59829283,,Instituto Nacional de Estatistica,2026-02-02
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2024,Portugal,PRT,Family,No Children,,88.99500975223206,,Instituto Nacional de Estatistica,2026-07-05
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2024,Portugal,PRT,Location,Children,Rural,99.05295343236735,,Instituto Nacional de Estatistica,2026-07-06
9232,HHU4212-%_POP-ISCED01-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - FEMALE,% of individuals,ITU Households Database,2024,Portugal,PRT,Gender,Primary or less,Female,59.995224113883175,,Instituto Nacional de Estatistica,2026-07-07
